country1,country2,dist_squared
jor,mwi,26168033.3209
jor,mys,57064275.7281
jor,nam,40838490.25
jor,ncl,226728607.4001
jor,ner,16059655.5025
jor,nfk,239009744.8036
jor,nga,19399796.4304
jor,nic,148163913.5076
jor,niu,291598314.0625
jor,nld,11398388.8225
jor,nor,13135622.9761
jor,npl,22573521.3456
jor,nru,190937124
jor,nzl,263253870.01
jor,omn,5825947.69
jor,pak,12015998.2881
jor,pan,139499721
jor,pcn,341078104.89
jor,per,166047449.6836
jor,phl,75738205.6729
jor,plw,107833063.4329
jor,png,158004648.6001
jor,pol,6566406.25
jor,prk,61469049.6484
jor,prt,16962454.1025
jor,pry,138917339.1424
jor,pyf,336227598.9801
jor,qat,2871601.3764
jor,rus,7035809.3001
jor,rwa,14605390.89
jor,sau,1783586.9601
jor,sdn,3450417.7009
jor,sen,32774709.0064
jor,sgp,61891262.41
jor,shn,48088538.4681
jor,slb,189636860.5569
jor,sle,32494332.1444
jor,slv,151061306.49
jor,smr,5950721.1481
jor,som,12061867.9204
jor,spm,58431500.4025
jor,stp,21917472.1921
jor,sur,95678524.7716
jor,svk,5750404
jor,svn,5836911.0409
jor,swe,11055824.5009
jor,swz,42339227.0596
jor,syc,20858311.0681
jor,syr,31049.9641
jor,tca,105265342.8121
jor,tcd,9441116.5696
jor,tgo,21118712.1601
jor,tha,46609021.3264
jor,tjk,9386135.1424
jor,tkl,261911498.3424
jor,tkm,4613173.7089
jor,ton,279592509.8404
jor,tto,101682619.0884
jor,tun,5835654.8041
jor,tur,1410156.25
jor,tuv,238158969.76
jor,tza,18776448.9124
jor,uga,12506902.9801
jor,ukr,4425469.5424
jor,ury,147638295.4225
jor,usa,84814890.25
jor,uzb,9775815.1569
jor,vct,98080302.6025
jor,ven,111985073.29
jor,vgb,97786981.0129
jor,vnm,48408336.9121
jor,vut,225434609.6704
jor,wlf,261110695.5664
jor,wsm,228509781.5716
jor,yem,4100665.5001
jor,zaf,57120643.1524
jor,zmb,28520513.0116
jor,zwe,30972452.7841
jpn,jpn,53448.8161
jpn,kaz,28461691.5025
jpn,ken,126922080.0409
jpn,kgz,30578024.4676
jpn,khm,19440427.3569
jpn,kir,26441809.4656
jpn,kna,187201775.9089
jpn,kor,1337885.4889
jpn,kwt,69108296.6596
jpn,lao,17171078.44
jpn,lbn,80991000.25
jpn,lbr,208338046.5664
jpn,lby,112522238.5225
jpn,lca,198483296.3281
jpn,lka,47077849.3689
jpn,lso,189352185.8809
jpn,ltu,67194251.7841
jpn,lux,90257410.1521
jpn,lva,65519473.2481
jpn,mac,8642718.0225
jpn,mar,133045843.7025
jpn,mda,73034286.9201
jpn,mdg,130487442.0721
jpn,mdv,57940717.1344
jpn,mex,127970167.5121
jpn,mhl,20331712.2649
jpn,mkd,87460839.2025
jpn,mli,186942998.7441
jpn,mlt,105202356.5124
jpn,mmr,22865324.3329
jpn,mng,9113394.9456
jpn,mnp,5546025
jpn,moz,172750540.7716
jpn,mrt,182780124.9444
jpn,msr,189395396.41
jpn,mus,113294523.1201
jpn,mwi,152422728.3216
jpn,mys,28399306.81
jpn,nam,205948330.81
jpn,ncl,49492772.7121
jpn,ner,168358929.1024
jpn,nfk,60627246.3225
jpn,nga,181955279.2464
jpn,nic,164995823.3049
jpn,niu,65156215.3636
jpn,nld,86552879.4244
jpn,nor,70848245.7796
jpn,npl,26687659.3201
jpn,nru,24162140.25
jpn,nzl,91694605.0329
jpn,omn,60010896.0889
jpn,pak,35762194.0225
jpn,pan,184548421.2196
jpn,pcn,135089479.84
jpn,per,240424251.5844
jpn,phl,8997240.2116
jpn,plw,10232897.2321
jpn,png,25869633.8884
jpn,pol,73800126.49
jpn,prk,1661366.3236
jpn,prt,124465037.8321
jpn,pry,324191908.4089
jpn,pyf,90295415.7121
jpn,qat,68277169
jpn,rus,56044687.69
jpn,rwa,141949353.0625
jpn,sau,75723411.6864
jpn,sdn,110206324.3264
jpn,sen,194373787.24
jpn,sgp,28370430.4321
jpn,shn,254924651.6496
jpn,slb,29732155.3984
jpn,sle,206289449.3284
jpn,slv,156490342.3521
jpn,smr,93982166.9136
jpn,som,105725487.6441
jpn,spm,115194713.0944
jpn,stp,189030051.3924
jpn,sur,229607650.8961
jpn,svk,82887368.0625
jpn,svn,88603439.4436
jpn,swe,66923034.4225
jpn,swz,176636061.2025
jpn,syc,96096260.2369
jpn,syr,80345407.8736
jpn,tca,166158802.8676
jpn,tcd,147899649.96
jpn,tgo,186733318.2016
jpn,tha,21279769
jpn,tjk,37651845.9321
jpn,tkl,50261293.8304
jpn,tkm,49091042.25
jpn,ton,62480487.8916
jpn,tto,207844122.24
jpn,tun,108735258.8644
jpn,tur,80260814.1456
jpn,tuv,41250304.5696
jpn,tza,130057830.4041
jpn,uga,133143905.44
jpn,ukr,67499862.5889
jpn,ury,345479542.9264
jpn,usa,117843834.2481
jpn,uzb,36094261.6225
jpn,vct,200600766.4896
jpn,ven,200851252.84
jpn,vgb,181857361.7025
jpn,vnm,13487696.9536
jpn,vut,44407829.7664
jpn,wlf,51169414.7584
jpn,wsm,41663281.1841
jpn,yem,90424314.0889
jpn,zaf,217456018.0321
jpn,zmb,167398571.8276
jpn,zwe,164529363.61
kaz,kaz,384424.8004
kaz,ken,40547730.6441
kaz,kgz,38017.2004
kaz,khm,19665854.5444
kaz,kir,108434525.9761
kaz,kna,147344153.3316
kaz,kor,17874039.1729
kaz,kwt,9005640.8836
kaz,lao,13729618.6225
kaz,lbn,13793870.2801
kaz,lbr,87418573.0441
kaz,lby,31163078.1121
kaz,lca,152676419.8129
kaz,lka,16434429.5236
kaz,lso,90703528.3456
kaz,ltu,15063014.8321
kaz,lux,27816658.2225
kaz,lva,15603448.0144
kaz,mac,16776069.1396
kaz,mar,49700808.0144
kaz,mda,13999944.7225
kaz,mdg,56863212.1929
kaz,mdv,19040132.25
kaz,mex,170244823.8841
kaz,mhl,96326176.8681
kaz,mkd,19895168.16
kaz,mli,74789633.61
kaz,mlt,28006004.8849
kaz,mmr,11975267.8809
kaz,mng,5624296.8336
kaz,mnp,51198747.4089
kaz,moz,79917699.7089
kaz,mrt,78753555.4624
kaz,msr,148060224
kaz,mus,53781102.2736
kaz,mwi,59809032.9769
kaz,mys,25915328.3041
kaz,nam,90991948.6609
kaz,ncl,135791243.7025
kaz,ner,60361400.9476
kaz,nfk,150218850.7044
kaz,nga,67060048.5604
kaz,nic,186105528.2025
kaz,niu,177165417.1225
kaz,nld,27581508.2761
kaz,nor,22112095.5225
kaz,npl,3561108.6681
kaz,nru,101101014.01
kaz,nzl,188418998.4964
kaz,omn,7595976.9664
kaz,pak,1247554.9636
kaz,pan,189157111.8336
kaz,pcn,283943731.3969
kaz,per,248390838.5764
kaz,phl,27568905.3721
kaz,plw,47041765.69
kaz,png,84298105.96
kaz,pol,17586784.1956
kaz,prk,16507887.7401
kaz,prt,47811554.8681
kaz,pry,239419608.7761
kaz,pyf,219732594.6244
kaz,qat,9344148.5124
kaz,rus,9638603.2521
kaz,rwa,47123694.2089
kaz,sau,11831948.8576
kaz,sdn,27100041.2929
kaz,sen,85674646.7236
kaz,sgp,28943539.2064
kaz,shn,113311128.3529
kaz,slb,103576417.5625
kaz,sle,88149189.8884
kaz,slv,183411223.8436
kaz,smr,25580632.7529
kaz,som,30829256.8081
kaz,spm,81237593.9761
kaz,stp,70795900.8409
kaz,sur,162727781.9904
kaz,svk,20796700.9156
kaz,svn,23278984.5289
kaz,swe,18464209
kaz,swz,81905577.0289
kaz,syc,33070780.5184
kaz,syr,13451949.9361
kaz,tca,147020475.04
kaz,tcd,46665703.3129
kaz,tgo,70245351.5625
kaz,tha,15857359.3369
kaz,tjk,726619.8564
kaz,tkl,153848548.7449
kaz,tkm,2794948.6761
kaz,ton,169774124.4676
kaz,tto,161467849
kaz,tun,31130597.0704
kaz,tur,15321118.2084
kaz,tuv,135849048.4849
kaz,tza,45496239.1081
kaz,uga,42181257.9841
kaz,ukr,12702594.9649
kaz,ury,253909565.0116
kaz,usa,104875623.1744
kaz,uzb,454114.2544
kaz,vct,154948969.6225
kaz,ven,169301994.7921
kaz,vgb,146982404.3769
kaz,vnm,13299952.5481
kaz,vut,131461129.9225
kaz,wlf,153426125.4409
kaz,wsm,131070899.9044
kaz,yem,19226734.1289
kaz,zaf,109031813.7489
kaz,zmb,67276412.9284
kaz,zwe,68156252.2624
ken,ken,82426.41
ken,kgz,38416195.6864
ken,khm,58693985.44
ken,kir,230229336.3561
ken,kna,122637019.7056
ken,kor,102385863.5881
ken,kwt,13024014.8544
ken,lao,56419777.9161
ken,lbn,15324562.9156
ken,lbr,28685986.1649
ken,lby,20545006.6756
ken,lca,118713009.8025
ken,lka,23675036.49
ken,lso,10717504.5376
ken,ltu,39919272.1489
ken,lux,40676843.0656
ken,lva,43315089.2164
ken,mac,75816724.9984
ken,mar,36233055.9721
ken,mda,29488809.7296
ken,mdg,5184273.61
ken,mdv,16968467.7184
ken,mex,220082268.9289
ken,mhl,222897733.6576
ken,mkd,25599754.5444
ken,mli,26906628.8656
ken,mlt,22476701.7216
ken,mmr,46399256.89
ken,mng,74874235.9401
ken,mnp,146046741.6004
ken,moz,7754776.8676
ken,mrt,38061989.9136
ken,msr,121499033.4756
ken,mus,9471314.0025
ken,mwi,2102993.0289
ken,mys,52322654.2336
ken,nam,10166596.0201
ken,ncl,195272955.4801
ken,ner,17416599.8224
ken,nfk,191502698.4025
ken,nga,14482286.9136
ken,nic,186242519.5849
ken,niu,266942334.2569
ken,nld,44542676.4409
ken,nor,51514353.0225
ken,npl,37211464.0144
ken,nru,209521572.0196
ken,nzl,181523345.7636
ken,omn,13243703.8561
ken,pak,29547812.9241
ken,pan,167272576.8921
ken,pcn,281555311.7521
ken,per,158238033.7329
ken,phl,88765415.9716
ken,plw,118364390.6116
ken,png,149243116.5801
ken,pol,37705249.0116
ken,prk,100320656.6404
ken,prt,41852489.4225
ken,pry,108340202.9956
ken,pyf,317734903.0144
ken,qat,11229536.1025
ken,rus,40300278.0625
ken,rwa,571974.5641
ken,sau,9480425.7409
ken,sdn,3733937.8756
ken,sen,38861758.5664
ken,sgp,55707265.5129
ken,shn,24409034.3025
ken,slb,185434399.8049
ken,sle,32090185.6324
ken,slv,194144094.2736
ken,smr,31205965.6129
ken,som,1034492.41
ken,spm,107121258.0036
ken,stp,11261259.4084
ken,sur,105273550.8841
ken,svk,33912802.8409
ken,svn,32577268.5225
ken,swe,48204693.5616
ken,swz,8145544.3216
ken,syc,4427194.7281
ken,syr,14990370.6276
ken,tca,142272651.3961
ken,tcd,8073440.3044
ken,tgo,16232760.4201
ken,tha,52045547.3476
ken,tjk,30468854.4196
ken,tkl,276818385.3796
ken,tkm,23970620.1604
ken,ton,247851494.89
ken,tto,120047302.6921
ken,tun,25550497.5625
ken,tur,22819060.2249
ken,tuv,247100479.5249
ken,tza,458789.4756
ken,uga,256096.7236
ken,ukr,33474324.49
ken,ury,104219597.44
ken,usa,140496690.7969
ken,uzb,33106329.5161
ken,vct,119324600.0164
ken,ven,133383789.6561
ken,vgb,127029354.7329
ken,vnm,62409526.0009
ken,vut,204816456.1881
ken,wlf,257388116.6224
ken,wsm,218654481.7809
ken,yem,4110999.5536
ken,zaf,16863177.9904
ken,zmb,3376884.0169
ken,zwe,3792834.1504
kgz,kgz,28083.0564
kgz,khm,20693764.9216
kgz,kir,112514388.9984
kgz,kna,144960636.8016
kgz,kor,19559833.0225
kgz,kwt,7893852.16
kgz,lao,14653660.5601
kgz,lbn,12399764.9689
kgz,lbr,83913844.2025
kgz,lby,29170260.9025
kgz,lca,150015218.7249
kgz,lka,16306413.1344
kgz,lso,87787530.25
kgz,ltu,14091014.44
kgz,lux,26381988.5956
kgz,lva,14695108.8964
kgz,mac,18142743.9249
kgz,mar,47441651.0841
kgz,mda,12830007.61
kgz,mdg,54964875.2689
kgz,mdv,18597138.7536
kgz,mex,170790396.9424
kgz,mhl,100187287.6096
kgz,mkd,18406159.2576
kgz,mli,71594274.5956
kgz,mlt,26158007.9601
kgz,mmr,12620469.4009
kgz,mng,6565688.7696
kgz,mnp,53945646.3529
kgz,moz,77260232.4484
kgz,mrt,75676776.5776
kgz,msr,145618039.8729
kgz,mus,52343633.3121
kgz,mwi,57345633.8361
kgz,mys,26785075.6849
kgz,nam,87682435.9321
kgz,ncl,139842450.25
kgz,ner,57419870.2081
kgz,nfk,154284718.8996
kgz,nga,63912509.9209
kgz,nic,185241082.7089
kgz,niu,182319126.5536
kgz,nld,26253019.0129
kgz,nor,21165428.3481
kgz,npl,3794704
kgz,nru,104984819.3641
kgz,nzl,192351934.81
kgz,omn,6762080.16
kgz,pak,1072405.2249
kgz,pan,187494141.1225
kgz,pcn,290130583.5684
kgz,per,244981347.5344
kgz,phl,29296238.76
kgz,plw,49421743.6036
kgz,png,87384917.0401
kgz,pol,16458356.4721
kgz,prk,18130308.5209
kgz,prt,45748584.6129
kgz,pry,233831501.4025
kgz,pyf,225497074.2336
kgz,qat,8276208.3856
kgz,rus,8915419.6569
kgz,rwa,44700723.9396
kgz,sau,10583180.1124
kgz,sdn,25148820.8196
kgz,sen,82420433.2449
kgz,sgp,29911382.9569
kgz,shn,109219429.6561
kgz,slb,107278013.4001
kgz,sle,84684901.9536
kgz,slv,182885593.1904
kgz,smr,24000005.0404
kgz,som,29113578.49
kgz,spm,80061514.2441
kgz,stp,67557221.2624
kgz,sur,159306806.0224
kgz,svk,19454009.8489
kgz,svn,21813009.7936
kgz,swe,17568923.7409
kgz,swz,79178675.0976
kgz,syc,31707597.9025
kgz,syr,12071594.3364
kgz,tca,145338214.6969
kgz,tcd,44039946.7876
kgz,tgo,67028933.8944
kgz,tha,16688532.2256
kgz,tjk,460009.4976
kgz,tkl,158717666.8224
kgz,tkm,2182326.6529
kgz,ton,174713409.1264
kgz,tto,158625712.4089
kgz,tun,29234459.4721
kgz,tur,13963973.1856
kgz,tuv,140380080.2041
kgz,tza,43378952.5129
kgz,uga,39904362.6601
kgz,ukr,11676572.41
kgz,ury,247785377.44
kgz,usa,104121411.9201
kgz,uzb,230678.4841
kgz,vct,152250674.2201
kgz,ven,166760806.6881
kgz,vgb,144763970.6041
kgz,vnm,14355232.7689
kgz,vut,135607422.4036
kgz,wlf,158231241
kgz,wsm,135357634.5489
kgz,yem,17702803.8009
kgz,zaf,105686418.5521
kgz,zmb,64547405.5396
kgz,zwe,65517854.3761
khm,khm,25609.6009
khm,kir,57966904.96
khm,kna,273739341.3049
khm,kor,13168262.0161
khm,kwt,38334548.4201
khm,lao,567701.9716
khm,lbn,54871204.4001
khm,lbr,159768841.6009
khm,lby,90041310.7801
khm,lca,281820492.0001
khm,lka,7834401
khm,lso,89454331.4809
khm,ltu,68881700.25
khm,lux,93290872.0384
khm,lva,70259265.1264
khm,mac,2258437.8961
khm,mar,126053163.4756
khm,mda,64375910.3716
khm,mdg,51152677.4521
khm,mdv,12680222.4649
khm,mex,246147858.81
khm,mhl,53017038.4384
khm,mkd,74294228.7481
khm,mli,147556654.3441
khm,mlt,86460986.4336
khm,mmr,1225603.9849
khm,mng,16371006.1321
khm,mnp,19654326.2224
khm,moz,78621383.5969
khm,mrt,162506404.84
khm,msr,274969025.1961
khm,mus,39440032.8169
khm,mwi,69607317.61
khm,mys,1010326.5225
khm,nam,105855701.5044
khm,ncl,59221643.7136
khm,ner,122569919.4769
khm,nfk,66201981.3316
khm,nga,123448098.9184
khm,nic,293130695.5236
khm,niu,98734230.9801
khm,nld,93444508.8889
khm,nor,83423744.9956
khm,npl,7395353.9136
khm,nru,48761870.0209
khm,nzl,87805520.6116
khm,omn,25659087.6304
khm,pak,16458031.9225
khm,pan,313177438.1124
khm,pcn,198054113.8489
khm,per,392516928.9616
khm,phl,3139275.24
khm,plw,10748562.25
khm,png,27306895.36
khm,pol,73740519.0729
khm,prk,13569350.9956
khm,prt,125633834.8225
khm,pry,311600517.8841
khm,pyf,144708629.6601
khm,qat,33638840.01
khm,rus,56773060.3441
khm,rwa,70753164.0201
khm,sau,39385414.6084
khm,sdn,60969705.0561
khm,sen,170077331.4769
khm,sgp,1328071.8564
khm,shn,157489448.2704
khm,slb,42562836.9604
khm,sle,164826311.9409
khm,slv,282990450.1824
khm,smr,86811706.5984
khm,som,44297144.4721
khm,spm,176406742.5124
khm,stp,118948470.3225
khm,sur,292438044.6724
khm,svk,79094342.25
khm,svn,83236610.0281
khm,swe,76227392.4889
khm,swz,81310797.5625
khm,syc,33223580.7201
khm,syr,53738869.2624
khm,tca,266674452.2289
khm,tcd,94865067.6169
khm,tgo,128729900.6464
khm,tha,287263.8409
khm,tjk,21780982.3401
khm,tkl,89747770.6609
khm,tkm,29849067.3649
khm,ton,89329718.0736
khm,tto,293833079.2336
khm,tun,93292803.7924
khm,tur,64002880.0324
khm,tuv,72570294.1924
khm,tza,56968831.9729
khm,uga,65354127.9561
khm,ukr,62778999.8224
khm,ury,282541136.2816
khm,usa,201870958.0969
khm,uzb,22989435.7729
khm,vct,284932712.0025
khm,ven,303011308.1284
khm,vgb,272221290.7569
khm,vnm,1112603.04
khm,vut,59142867.3936
khm,wlf,83475997.7104
khm,wsm,62359608.1761
khm,yem,43050001.5625
khm,zaf,108389337.4404
khm,zmb,80342539.56
khm,zwe,76531353.1684
kir,kir,101.4049
kir,kna,184077056.25
kir,kor,38372449.7025
kir,kwt,176411524
kir,lao,62548642.9129
kir,lbn,199394168.49
kir,lbr,363704185.2609
kir,lby,246340558.6576
kir,lca,191161870.7769
kir,lka,107350735.4404
kir,lso,232577750.25
kir,ltu,172492499.6496
kir,lux,202330710.49
kir,lva,168338947.7025
kir,mac,46824732.9796
kir,mar,258952785.8401
kir,mda,185650707.6369
kir,mdg,190464288.7744
kir,mdv,122769502.4196
kir,mex,94528950.76
kir,mhl,458748.8361
kir,mkd,208170358.1721
kir,mli,340959918.01
kir,mlt,234962605.6801
kir,mmr,73715274.7776
kir,mng,66542848.4644
kir,mnp,11420547.1249
kir,moz,225128118.2329
kir,mrt,311220052.4449
kir,msr,185881047.7924
kir,mus,162375893.5824
kir,mwi,235485904.8025
kir,mys,63159100.4529
kir,nam,273295451.7225
kir,ncl,7457978.6649
kir,ner,327719695.1809
kir,nfk,11778143.5249
kir,nga,345727539.0625
kir,nic,123913186.4569
kir,niu,8583669.4441
kir,nld,194679232.5625
kir,nor,170090894.7721
kir,npl,94709293.6969
kir,nru,526742.0929
kir,nzl,25859869.2676
kir,omn,154672750.5625
kir,pak,117871843.3344
kir,pan,141565021.5721
kir,pcn,45970298.4196
kir,per,148920530.89
kir,phl,35041782.5521
kir,plw,18831086.6704
kir,png,9794333.5681
kir,pol,182778772.9849
kir,prk,40559448.0769
kir,prt,242200121.3284
kir,pry,195296153.0256
kir,pyf,21135718.9696
kir,qat,171394179.8976
kir,rus,156489341.5849
kir,rwa,253650216.96
kir,sau,184168241.1396
kir,sdn,234392425.6144
kir,sen,320507025.3441
kir,sgp,59454123.4225
kir,shn,338979281.7321
kir,slb,3599405.7841
kir,sle,350535001.8564
kir,slv,116873612.8561
kir,smr,214144590.3424
kir,som,201997430.2564
kir,spm,165097057.9801
kir,stp,342759679.6129
kir,sur,213062483.1556
kir,svk,197389855.2025
kir,svn,205978755.8416
kir,swe,167280078.3424
kir,swz,228443273.6356
kir,syc,171615240.04
kir,syr,198202191.2649
kir,tca,158898378.1401
kir,tcd,295429406.5636
kir,tgo,353227216.0356
kir,tha,65692808.1121
kir,tjk,124476863.8864
kir,tkl,4047580.6596
kir,tkm,145519587.9225
kir,ton,7889132.7376
kir,tto,191447625.3316
kir,tun,238061755.5625
kir,tur,198442160.3025
kir,tuv,1660541.5044
kir,tza,221336733.2121
kir,uga,244645886.1456
kir,ukr,175995246.3424
kir,ury,188152248.2596
kir,usa,139608639.6721
kir,uzb,122634804.8836
kir,vct,190917226.5984
kir,ven,175587410.8836
kir,vgb,178019637.76
kir,vnm,57860363.56
kir,vut,4817542.1121
kir,wlf,4052732.6596
kir,wsm,2879571.4249
kir,yem,199174510.9264
kir,zaf,241937492.8356
kir,zmb,251948319.4944
kir,zwe,240436966.3609
kna,kna,38.0689
kna,kor,191880120.3264
kna,kwt,120343971.6196
kna,lao,249434010.5104
kna,lbn,93771721.6164
kna,lbr,33304902.6816
kna,lby,59096272.5081
kna,lca,166684.3929
kna,lka,228492549.0409
kna,lso,120266754.2244
kna,ltu,69399229.5844
kna,lux,49629911.5225
kna,lva,67582210.3056
kna,mac,243764519.9616
kna,mar,33999628.0464
kna,mda,76300749.1009
kna,mdg,161267140.81
kna,mdv,214945214.2201
kna,mex,14829584.8464
kna,mhl,182567928.5329
kna,mkd,68373053.44
kna,mli,34681027.6836
kna,mlt,60393259.1161
kna,mmr,243090506.6496
kna,mng,161418803.7049
kna,mnp,232725703.6225
kna,moz,129097089.1681
kna,mrt,24441158.44
kna,msr,7047.6025
kna,mus,189268806.25
kna,mwi,124378925.4009
kna,mys,295463096.1216
kna,nam,95058600.04
kna,ncl,221297161.1236
kna,ner,48084793.8624
kna,nfk,216856548.6025
kna,nga,52959677.4756
kna,nic,6768010.3716
kna,niu,153537872.2816
kna,nld,48830746.41
kna,nor,55344225.9969
kna,npl,194758213.1364
kna,nru,204232681
kna,nzl,193802315.2641
kna,omn,148915161.4864
kna,pak,160771241.7936
kna,pan,4161844.8036
kna,pcn,75471613.7536
kna,per,13178497.2484
kna,phl,270946414.2025
kna,plw,279032970.3184
kna,png,278700654.1489
kna,pol,65307894.5689
kna,prk,187889524.9984
kna,prt,32336282.25
kna,pry,22709609.0116
kna,pyf,105446405.0641
kna,qat,131872839.2881
kna,rus,82210307.6601
kna,rwa,107672582.3716
kna,sau,122709898.5025
kna,sdn,100917896.7241
kna,sen,23448159.8289
kna,sgp,306102667.7241
kna,shn,52766131.8409
kna,slb,235401204.9841
kna,sle,29558033.0929
kna,slv,8197685.1856
kna,smr,56540474.0356
kna,som,140719618.0009
kna,spm,11059016.7601
kna,stp,61286508.2449
kna,sur,2277835.5625
kna,svk,61630507.2601
kna,svn,58749159.04
kna,swe,61610882.5476
kna,swz,126137382.5881
kna,syc,173248510.5121
kna,syr,95421638.56
kna,tca,997102.1025
kna,tcd,69389066.6001
kna,tgo,49860969.1129
kna,tha,259858591.2169
kna,tjk,144549883.9521
kna,tkl,152551400.3689
kna,tkm,128628488.1025
kna,ton,168501428.2561
kna,tto,564586.9321
kna,tun,54405228.4801
kna,tur,79228513.0816
kna,tuv,176129261.6769
kna,tza,132602364.3961
kna,uga,111704395.1409
kna,ukr,76851346.9201
kna,ury,34233732.9216
kna,usa,7994021.1169
kna,uzb,140447149.0816
kna,vct,231900.0336
kna,ven,763264.3225
kna,vgb,57369.8304
kna,vnm,243134476.2729
kna,vut,214219814.0625
kna,wlf,166733947.5025
kna,wsm,201607909.2769
kna,yem,126171302.76
kna,zaf,106095974.0841
kna,zmb,112865126.44
kna,zwe,120595758.1921
kor,kor,14073.0769
kor,kwt,51567048.2404
kor,lao,10357776.7225
kor,lbn,62826548.7424
kor,lbr,181692876.4225
kor,lby,92941746.7969
kor,lca,202764784.2025
kor,lka,34111557.0601
kor,lso,162001474.8804
kor,ltu,54255598.9056
kor,lux,76271751.5569
kor,lva,53250441.3441
kor,mac,4533662.9776
kor,mar,115570670.1444
kor,mda,57931126.5625
kor,mdg,108161040.0025
kor,mdv,43171733.0704
kor,mex,145588597.3201
kor,mhl,31216803.84
kor,mkd,70714476.4561
kor,mli,162223272.1561
kor,mlt,86586933.1441
kor,mmr,14410678.8996
kor,mng,4012409.61
kor,mnp,9573702.3396
kor,moz,146507058.0801
kor,mrt,161954639.2996
kor,msr,193895320.6369
kor,mus,93934670.1601
kor,mwi,126200509.21
kor,mys,21289641.9649
kor,nam,175067035.0641
kor,ncl,61308900
kor,ner,142886401.3201
kor,nfk,73093437.2809
kor,nga,154107396
kor,nic,182514425.8441
kor,niu,83057340.4164
kor,nld,73499415.3124
kor,nor,59764804.7929
kor,npl,16179621.3121
kor,nru,34704470.1025
kor,nzl,105963141.9456
kor,omn,43431131.4529
kor,pak,23310259.9249
kor,pan,200893204.7424
kor,pcn,163094354.3056
kor,per,266661061.6576
kor,phl,6842148.0625
kor,plw,11844748.2244
kor,png,31759987.36
kor,pol,60124050.7609
kor,prk,39180.2436
kor,prt,108857713.5801
kor,pry,345986040.49
kor,pyf,113118539.9184
kor,qat,50600601.8281
kor,rus,43745789.6836
kor,rwa,115776308.8036
kor,sau,57112329.8529
kor,sdn,87508915.3444
kor,sen,172726094.8009
kor,sgp,21871335.8224
kor,shn,219728444.0976
kor,slb,39101009.4864
kor,sle,181072547.9424
kor,slv,174207265.5376
kor,smr,77912398.24
kor,som,83580186.5284
kor,spm,113653509.5056
kor,stp,159437340.9225
kor,sur,231088946.5921
kor,svk,68007401.1556
kor,svn,73131572.89
kor,swe,55430705.2324
kor,swz,150004930.5225
kor,syc,76115329.8481
kor,syr,62174802.01
kor,tca,174275905.8496
kor,tcd,122264767.8756
kor,tgo,158803094.9241
kor,tha,13872794.1444
kor,tjk,25085072.25
kor,tkl,66850409.9641
kor,tkm,34734992.4496
kor,ton,79124405.1361
kor,tto,213259291.56
kor,tun,90513151.5456
kor,tur,63484243.29
kor,tuv,55587015.1489
kor,tza,105646123.2649
kor,uga,107830363.5396
kor,ukr,53426597.4225
kor,ury,385317270.25
kor,usa,122449716.49
kor,uzb,23974047.4689
kor,vct,205224247.9225
kor,ven,209907649.4761
kor,vgb,187381876.5625
kor,vnm,7508367.2196
kor,vut,56505740.0209
kor,wlf,67062013.9396
kor,wsm,54450969.2281
kor,yem,69773945.4864
kor,zaf,188331982.0281
kor,zmb,139625418.3424
kor,zwe,137485239.6681
kwt,kwt,2521.0441
kwt,lao,32045562.3744
kwt,lbn,1655596.89
kwt,lbr,44268396.9025
kwt,lby,11110755.5584
kwt,lca,121417699.8609
kwt,lka,17363805.6601
kwt,lso,47360822.8864
kwt,ltu,11259380.25
kwt,lux,17367722.8516
kwt,lva,12920358.3601
kwt,mac,42691065.1456
kwt,mar,26624980.8036
kwt,mda,6605157.0025
kwt,mdg,28782044.7121
kwt,mdv,15049977.1249
kwt,mex,183984266.2464
kwt,mhl,162042206.9764
kwt,mkd,7648322.1136
kwt,mli,36551334.8929
kwt,mlt,10270230.2784
kwt,mmr,25896088.9924
kwt,mng,28857954.2416
kwt,mnp,98432193.69
kwt,moz,40590915.21
kwt,mrt,43008675.61
kwt,msr,120182764.5841
kwt,mus,31391928.1225
kwt,mwi,25547970.25
kwt,mys,40490823.2976
kwt,nam,44322439.4001
kwt,ncl,192775452.6096
kwt,ner,25338135.69
kwt,nfk,203624052.6961
kwt,nga,28228075.2601
kwt,nic,176941075.6864
kwt,niu,257156503.21
kwt,nld,18880849.9441
kwt,nor,19316991.9121
kwt,npl,13239118.8736
kwt,nru,164449846.44
kwt,nzl,228126586.8996
kwt,omn,1524829.8256
kwt,pak,5890329
kwt,pan,168465862.7136
kwt,pcn,381128396.7001
kwt,per,197648732.7376
kwt,phl,57683873.1001
kwt,plw,86087036.4561
kwt,png,130243330.2564
kwt,pol,11415073.1044
kwt,prk,49399671.6801
kwt,prt,27950677.1856
kwt,pry,163694624.2624
kwt,pyf,317392396.5601
kwt,qat,328581.1684
kwt,rus,9311835.3409
kwt,rwa,15757724.16
kwt,sau,286653.16
kwt,sdn,4864097.9209
kwt,sen,47144015.8225
kwt,sgp,44571913.4884
kwt,shn,58598871.9001
kwt,slb,160152315.3169
kwt,sle,45908484.3364
kwt,slv,179457906.5161
kwt,smr,12440081.7025
kwt,som,9311041.96
kwt,spm,75139078.1584
kwt,stp,29672859.3984
kwt,sur,120277063.0681
kwt,svk,11297396.5456
kwt,svn,11903397.0169
